"","Regulon","CellType","RelativeActivity"
"1","AHCTF1(+)","NEU(1)",0.396650111022149
"2","ARID3A(+)","NEU(1)",1.40335077681659
"3","ARID5A(+)","NEU(1)",0.154935880241876
"8","ATF1(+)","NEU(1)",0.233585288161782
"9","ATF2(+)","NEU(1)",0.744644230295793
"12","ATF5(+)","NEU(1)",0.281852016140732
"13","ATF6(+)","NEU(1)",1.95665460837827
"14","ATF7(+)","NEU(1)",1.36057716820507
"15","BACH1(+)","NEU(1)",0.247397621333215
"19","BCL3(+)","NEU(1)",0.922929979404934
"20","BCL6(+)","NEU(1)",2.23884326463463
"23","BPTF(+)","NEU(1)",0.690294410852316
"24","BRF1(+)","NEU(1)",0.569005119010977
"28","CEBPD(+)","NEU(1)",0.176690498171664
"29","CEBPE(+)","NEU(1)",0.24943670521573
"32","CHD2(+)","NEU(1)",0.137314724691049
"33","CNOT3(+)","NEU(1)",0.715806527842178
"34","CREB1(+)","NEU(1)",1.68921352522957
"37","CREB3L4(+)","NEU(1)",1.60446053932049
"38","CREB5(+)","NEU(1)",2.30840458594247
"44","DEAF1(+)","NEU(1)",2.0739607363045
"47","E2F3(+)","NEU(1)",0.612797987817854
"48","E2F4(+)","NEU(1)",0.00941433479048499
"52","EGR2(+)","NEU(1)",0.664534555416075
"53","EGR3(+)","NEU(1)",1.11832041849951
"54","ELF1(+)","NEU(1)",0.078841975975088
"55","ELF2(+)","NEU(1)",0.571872365770412
"56","ELF3(+)","NEU(1)",0.210442024445547
"57","ELF4(+)","NEU(1)",0.413438266090568
"61","EP300(+)","NEU(1)",0.674334115577125
"62","ERF(+)","NEU(1)",0.333393237672727
"64","ETS1(+)","NEU(1)",0.281198152234157
"65","ETS2(+)","NEU(1)",0.0817876382325194
"66","ETV2(+)","NEU(1)",0.311970106431531
"67","ETV3(+)","NEU(1)",0.92643370521981
"70","ETV7(+)","NEU(1)",0.0106928116995095
"73","FOS(+)","NEU(1)",0.608962581801218
"74","FOSB(+)","NEU(1)",0.806872538615881
"75","FOSL1(+)","NEU(1)",0.0684679208182877
"76","FOSL2(+)","NEU(1)",0.245897743781719
"77","FOXJ2(+)","NEU(1)",0.243601753138472
"78","FOXJ3(+)","NEU(1)",1.53270926030489
"79","FOXK2(+)","NEU(1)",0.350825532931748
"80","FOXN2(+)","NEU(1)",1.10301520272794
"81","FOXO1(+)","NEU(1)",1.07629510346073
"82","FOXO3(+)","NEU(1)",0.775616854645927
"83","FOXO4(+)","NEU(1)",0.104613346722714
"84","FOXP1(+)","NEU(1)",0.483776074065074
"85","FOXP4(+)","NEU(1)",0.865713882592711
"86","GABPA(+)","NEU(1)",0.0143470083444177
"89","GATA2(+)","NEU(1)",0.094734955196247
"91","GTF2F1(+)","NEU(1)",0.201184781394116
"92","GZF1(+)","NEU(1)",1.29298648048025
"97","HIC1(+)","NEU(1)",0.796320166320851
"98","HMGA1(+)","NEU(1)",1.31120556173327
"100","HMGB3(+)","NEU(1)",0.836118375257575
"104","HSF1(+)","NEU(1)",1.90386850600181
"107","IKZF2(+)","NEU(1)",2.28880226161363
"108","IRF1(+)","NEU(1)",0.532544664640596
"109","IRF2(+)","NEU(1)",0.930476149912245
"112","IRF5(+)","NEU(1)",0.705451628563885
"113","IRF7(+)","NEU(1)",0.695744907246877
"115","IRF9(+)","NEU(1)",0.798562391744494
"116","JDP2(+)","NEU(1)",2.22911122359093
"117","JUN(+)","NEU(1)",0.186000770884456
"118","JUNB(+)","NEU(1)",0.811603246505969
"120","KDM5A(+)","NEU(1)",1.09899468290727
"122","KLF10(+)","NEU(1)",0.368009027136904
"125","KLF13(+)","NEU(1)",0.467414866024426
"126","KLF16(+)","NEU(1)",1.97995645121264
"127","KLF2(+)","NEU(1)",0.364166693049466
"130","KLF6(+)","NEU(1)",0.941964042800165
"132","LEF1(+)","NEU(1)",0.0560342318893096
"133","LMO2(+)","NEU(1)",0.940070645092285
"136","MAFF(+)","NEU(1)",1.15416200642371
"137","MAFG(+)","NEU(1)",1.52180298429256
"138","MAFK(+)","NEU(1)",0.129909763186535
"143","MEF2B(+)","NEU(1)",1.14933084840713
"144","MEF2D(+)","NEU(1)",0.381092608601981
"151","MXD1(+)","NEU(1)",0.966911579492966
"152","MXI1(+)","NEU(1)",0.291557541283961
"154","MYBL1(+)","NEU(1)",0.54046207500009
"158","NFE2(+)","NEU(1)",0.788499065089098
"159","NFE2L1(+)","NEU(1)",0.0919218711270798
"160","NFE2L2(+)","NEU(1)",0.400803373614884
"162","NFIC(+)","NEU(1)",1.28781994551251
"163","NFIL3(+)","NEU(1)",0.99017788355587
"165","NFKB2(+)","NEU(1)",1.24098479342638
"166","NFYA(+)","NEU(1)",2.1821684098268
"171","NR2C1(+)","NEU(1)",0.391269600469444
"173","NR2F6(+)","NEU(1)",1.70361736419272
"174","NR3C1(+)","NEU(1)",0.231561314410217
"175","NR4A2(+)","NEU(1)",0.181136740086647
"177","NRF1(+)","NEU(1)",0.291767507054555
"178","PBX1(+)","NEU(1)",0.564258217651144
"180","PHF2(+)","NEU(1)",2.02956560082338
"181","PHF8(+)","NEU(1)",1.66985947258563
"182","PML(+)","NEU(1)",1.24885408771173
"183","POLE3(+)","NEU(1)",0.558122582629236
"185","POLR2A(+)","NEU(1)",0.630818435416649
"186","POLR3A(+)","NEU(1)",0.622867761192994
"187","POU2F1(+)","NEU(1)",1.22967798681844
"188","PPARA(+)","NEU(1)",0.977499317105654
"190","PRKAA1(+)","NEU(1)",0.208824243305508
"191","RAD21(+)","NEU(1)",1.22696532286317
"192","RARA(+)","NEU(1)",1.4415457513446
"194","RB1(+)","NEU(1)",1.58295058637246
"196","RCOR1(+)","NEU(1)",1.15583551509521
"198","RELA(+)","NEU(1)",1.96164506625876
"199","RELB(+)","NEU(1)",0.77798808247899
"204","RFXAP(+)","NEU(1)",0.974021765575417
"205","RUNX2(+)","NEU(1)",0.116452583222727
"207","SAP30(+)","NEU(1)",0.056254596745654
"211","SMARCC1(+)","NEU(1)",0.602088496704822
"214","SNAI1(+)","NEU(1)",2.39085404622325
"215","SOX4(+)","NEU(1)",0.658158058015047
"216","SP1(+)","NEU(1)",1.7307572232225
"217","SP2(+)","NEU(1)",0.610559569066401
"219","SP4(+)","NEU(1)",1.99438675183227
"223","SREBF2(+)","NEU(1)",1.13872620523429
"225","STAT1(+)","NEU(1)",0.552451646470573
"226","STAT2(+)","NEU(1)",0.726282928012852
"227","STAT3(+)","NEU(1)",1.93187356053935
"228","STAT4(+)","NEU(1)",0.23668232196824
"229","STAT5A(+)","NEU(1)",1.97687043657653
"230","STAT6(+)","NEU(1)",1.7257822762781
"231","SUPT20H(+)","NEU(1)",1.19189302375995
"232","SUZ12(+)","NEU(1)",1.09095650118648
"233","TAF1(+)","NEU(1)",0.977692386670423
"234","TAF7(+)","NEU(1)",1.29254437952077
"237","TBP(+)","NEU(1)",1.13504322576234
"239","TBX21(+)","NEU(1)",0.736965294571627
"241","TCF12(+)","NEU(1)",0.232874323476923
"246","TCFL5(+)","NEU(1)",1.16115379314882
"247","TFAP4(+)","NEU(1)",2.42819082262264
"248","TFE3(+)","NEU(1)",1.26089244547375
"249","TFEB(+)","NEU(1)",0.81248883318364
"251","THAP1(+)","NEU(1)",0.188113907798265
"254","TRPS1(+)","NEU(1)",0.303380486683997
"256","USF1(+)","NEU(1)",1.82943554983167
"258","VDR(+)","NEU(1)",2.12885505640662
"259","WRNIP1(+)","NEU(1)",0.198236957291482
"261","XRCC4(+)","NEU(1)",0.390682938365203
"262","YY1(+)","NEU(1)",0.0953121401788244
"264","ZBTB14(+)","NEU(1)",1.7812605690719
"267","ZBTB33(+)","NEU(1)",0.115982119876197
"270","ZEB1(+)","NEU(1)",1.20964528363819
"271","ZFP1(+)","NEU(1)",0.28588731481446
"274","ZHX1(+)","NEU(1)",0.182421808850732
"275","ZMIZ1(+)","NEU(1)",0.189384784466488
"276","ZNF121(+)","NEU(1)",0.62857814739921
"278","ZNF200(+)","NEU(1)",2.47501264624744
"282","ZNF319(+)","NEU(1)",1.00576606545485
"284","ZNF358(+)","NEU(1)",0.702194527545215
"286","ZNF384(+)","NEU(1)",0.360301742308742
"287","ZNF43(+)","NEU(1)",0.87255167066695
"288","ZNF444(+)","NEU(1)",0.179697891798429
"289","ZNF467(+)","NEU(1)",2.24119352084447
"290","ZNF493(+)","NEU(1)",1.24393075506844
"292","ZNF587(+)","NEU(1)",0.59502834392588
"293","ZNF597(+)","NEU(1)",1.37422301805759
"294","ZNF669(+)","NEU(1)",1.36560332670349
"298","ZNF92(+)","NEU(1)",1.5086192785086
"327","CEBPE(+)","TolMono",0.785632965988308
"335","CREB3L4(+)","TolMono",0.980955279237227
"379","FOXO1(+)","TolMono",1.06377420666124
"397","HMGB2(+)","TolMono",0.135880376132765
"405","IKZF2(+)","TolMono",0.332426698506748
"427","KLF4(+)","TolMono",0.578125419638543
"435","MAFG(+)","TolMono",0.0155712100268618
"451","MYB(+)","TolMono",0.198535177681812
"478","PHF2(+)","TolMono",0.209232893344595
"481","POLE3(+)","TolMono",0.487899412109042
"500","RFX5(+)","TolMono",0.363105957228359
"519","SPIB(+)","TolMono",0.00023705896450729
"545","TFAP4(+)","TolMono",0.597397952290787
"556","VDR(+)","TolMono",0.25346350062671
"571","ZFY(+)","TolMono",0.0388499010937961
"577","ZNF236(+)","TolMono",0.0973035931462744
"578","ZNF254(+)","TolMono",0.55404493806459
"590","ZNF587(+)","TolMono",0.839059132505131
"595","ZNF844(+)","TolMono",0.0552145676082742
"596","ZNF92(+)","TolMono",0.771248383881516
"597","AHCTF1(+)","CD14+Mono(2)",0.552506015113022
"598","ARID3A(+)","CD14+Mono(2)",0.670575608203873
"600","ARNT(+)","CD14+Mono(2)",1.19206332497102
"601","ARNTL(+)","CD14+Mono(2)",0.654680643724724
"602","ARNTL2(+)","CD14+Mono(2)",0.846731101042644
"603","ASCL2(+)","CD14+Mono(2)",0.352526529851666
"604","ATF1(+)","CD14+Mono(2)",1.71517357672846
"605","ATF2(+)","CD14+Mono(2)",0.717329467659515
"606","ATF3(+)","CD14+Mono(2)",0.574824071061034
"607","ATF4(+)","CD14+Mono(2)",0.483747455963259
"608","ATF5(+)","CD14+Mono(2)",0.981801982317065
"609","ATF6(+)","CD14+Mono(2)",0.229931671913519
"610","ATF7(+)","CD14+Mono(2)",1.17049036684091
"611","BACH1(+)","CD14+Mono(2)",1.15198763899647
"614","BCL11A(+)","CD14+Mono(2)",0.410914228246547
"615","BCL3(+)","CD14+Mono(2)",0.223392666966618
"616","BCL6(+)","CD14+Mono(2)",0.101769940321542
"617","BCLAF1(+)","CD14+Mono(2)",1.22544648836766
"618","BHLHE40(+)","CD14+Mono(2)",0.941762194450046
"619","BPTF(+)","CD14+Mono(2)",1.19141219783164
"620","BRF1(+)","CD14+Mono(2)",0.909608604395837
"621","BRF2(+)","CD14+Mono(2)",0.77994394799454
"622","CEBPA(+)","CD14+Mono(2)",1.48510921090137
"623","CEBPB(+)","CD14+Mono(2)",0.611497214095555
"624","CEBPD(+)","CD14+Mono(2)",1.13545232156065
"625","CEBPE(+)","CD14+Mono(2)",1.18569009176423
"626","CEBPG(+)","CD14+Mono(2)",1.35472818226419
"627","CEBPZ(+)","CD14+Mono(2)",0.116530809748328
"628","CHD2(+)","CD14+Mono(2)",0.841283459129568
"629","CNOT3(+)","CD14+Mono(2)",0.722406260509029
"630","CREB1(+)","CD14+Mono(2)",0.43236704341161
"631","CREB3(+)","CD14+Mono(2)",0.985374376074536
"632","CREB3L2(+)","CD14+Mono(2)",1.43390917798467
"634","CREB5(+)","CD14+Mono(2)",0.159707849788872
"635","CREBL2(+)","CD14+Mono(2)",1.8013639837969
"636","CREM(+)","CD14+Mono(2)",0.0175718921970306
"637","CTCF(+)","CD14+Mono(2)",1.12847589514078
"639","DBP(+)","CD14+Mono(2)",0.981617987766004
"642","E2F2(+)","CD14+Mono(2)",1.04049473931927
"643","E2F3(+)","CD14+Mono(2)",1.15186006874838
"644","E2F4(+)","CD14+Mono(2)",0.19882458131473
"645","E2F5(+)","CD14+Mono(2)",0.911543453431309
"646","E2F6(+)","CD14+Mono(2)",0.481528988619909
"647","EGR1(+)","CD14+Mono(2)",0.595705302895712
"648","EGR2(+)","CD14+Mono(2)",0.0276951850103001
"650","ELF1(+)","CD14+Mono(2)",0.565090863160216
"651","ELF2(+)","CD14+Mono(2)",1.09570533603193
"652","ELF3(+)","CD14+Mono(2)",0.884992835271614
"653","ELF4(+)","CD14+Mono(2)",1.36807642290574
"654","ELK1(+)","CD14+Mono(2)",0.622851300761647
"655","ELK3(+)","CD14+Mono(2)",0.330454119848632
"656","ELK4(+)","CD14+Mono(2)",1.23516654053376
"657","EP300(+)","CD14+Mono(2)",0.99268341006491
"658","ERF(+)","CD14+Mono(2)",0.936117552499854
"659","ESRRA(+)","CD14+Mono(2)",0.29289294572715
"660","ETS1(+)","CD14+Mono(2)",0.553035256712106
"661","ETS2(+)","CD14+Mono(2)",0.71669991280685
"662","ETV2(+)","CD14+Mono(2)",0.666594667555673
"663","ETV3(+)","CD14+Mono(2)",0.660923870934942
"664","ETV5(+)","CD14+Mono(2)",0.593164135807094
"665","ETV6(+)","CD14+Mono(2)",1.03564909980974
"666","ETV7(+)","CD14+Mono(2)",0.386733347179121
"667","EZH2(+)","CD14+Mono(2)",1.14973187854417
"668","FLI1(+)","CD14+Mono(2)",0.495216304496005
"669","FOS(+)","CD14+Mono(2)",0.868852390500736
"670","FOSB(+)","CD14+Mono(2)",0.604189259544648
"671","FOSL1(+)","CD14+Mono(2)",0.588380081461599
"672","FOSL2(+)","CD14+Mono(2)",0.850275512198535
"673","FOXJ2(+)","CD14+Mono(2)",1.27466150332765
"674","FOXJ3(+)","CD14+Mono(2)",1.22965844349026
"675","FOXK2(+)","CD14+Mono(2)",1.49850336660452
"676","FOXN2(+)","CD14+Mono(2)",1.14521205673537
"677","FOXO1(+)","CD14+Mono(2)",0.520427336229111
"679","FOXO4(+)","CD14+Mono(2)",1.25591603147697
"680","FOXP1(+)","CD14+Mono(2)",0.868136332937561
"681","FOXP4(+)","CD14+Mono(2)",0.912748944161905
"682","GABPA(+)","CD14+Mono(2)",0.214876443471718
"683","GABPB1(+)","CD14+Mono(2)",0.39148662571755
"686","GATA3(+)","CD14+Mono(2)",1.11929678132129
"687","GTF2F1(+)","CD14+Mono(2)",0.637994642115482
"688","GZF1(+)","CD14+Mono(2)",0.446892410830019
"690","HCFC1(+)","CD14+Mono(2)",0.576887292527231
"691","HDAC2(+)","CD14+Mono(2)",1.07848829938818
"692","HES1(+)","CD14+Mono(2)",0.322172286966515
"693","HIC1(+)","CD14+Mono(2)",1.19314601492477
"695","HMGB2(+)","CD14+Mono(2)",1.26289546145878
"696","HMGB3(+)","CD14+Mono(2)",0.53560460090342
"697","HMGN3(+)","CD14+Mono(2)",1.4910353313263
"699","HOXB4(+)","CD14+Mono(2)",1.51239467974785
"701","ID1(+)","CD14+Mono(2)",0.882948450525623
"702","IKZF1(+)","CD14+Mono(2)",0.157360284796662
"704","IRF1(+)","CD14+Mono(2)",0.433545909104165
"705","IRF2(+)","CD14+Mono(2)",0.282386500422408
"706","IRF3(+)","CD14+Mono(2)",1.23320582595124
"707","IRF4(+)","CD14+Mono(2)",1.09974785755536
"708","IRF5(+)","CD14+Mono(2)",0.822942056871083
"709","IRF7(+)","CD14+Mono(2)",0.199355795123183
"710","IRF8(+)","CD14+Mono(2)",1.18764622555856
"711","IRF9(+)","CD14+Mono(2)",0.322426596531754
"713","JUN(+)","CD14+Mono(2)",0.648341111025299
"714","JUNB(+)","CD14+Mono(2)",0.320357021242594
"715","JUND(+)","CD14+Mono(2)",0.935022653190596
"716","KDM5A(+)","CD14+Mono(2)",0.717929554877533
"717","KDM5B(+)","CD14+Mono(2)",0.991349752836812
"718","KLF10(+)","CD14+Mono(2)",0.0923232203306685
"719","KLF11(+)","CD14+Mono(2)",0.732920293352967
"721","KLF13(+)","CD14+Mono(2)",0.996763773237354
"724","KLF3(+)","CD14+Mono(2)",0.105231822428468
"725","KLF4(+)","CD14+Mono(2)",0.183496117252944
"726","KLF6(+)","CD14+Mono(2)",0.54041360927124
"730","MAF(+)","CD14+Mono(2)",0.465783082245409
"731","MAFB(+)","CD14+Mono(2)",0.909365794523927
"732","MAFF(+)","CD14+Mono(2)",0.0815511740814677
"734","MAFK(+)","CD14+Mono(2)",0.853516176935043
"735","MAGEF1(+)","CD14+Mono(2)",0.613186542717526
"737","MAZ(+)","CD14+Mono(2)",0.439369190620932
"738","MEF2A(+)","CD14+Mono(2)",0.606030931140125
"739","MEF2B(+)","CD14+Mono(2)",0.823446435338225
"740","MEF2D(+)","CD14+Mono(2)",0.405818639285116
"742","MITF(+)","CD14+Mono(2)",1.162927961292
"743","MLX(+)","CD14+Mono(2)",1.05070859676731
"744","MLXIP(+)","CD14+Mono(2)",0.699280251156764
"745","MNT(+)","CD14+Mono(2)",0.255564963755352
"747","MXD1(+)","CD14+Mono(2)",0.609239948312069
"748","MXI1(+)","CD14+Mono(2)",1.33138370675223
"749","MYB(+)","CD14+Mono(2)",1.25781389204845
"750","MYBL1(+)","CD14+Mono(2)",0.511254285535547
"751","MYC(+)","CD14+Mono(2)",1.16225812639429
"752","NELFE(+)","CD14+Mono(2)",0.701631409028937
"754","NFE2(+)","CD14+Mono(2)",0.511116242277634
"755","NFE2L1(+)","CD14+Mono(2)",0.643698446885528
"756","NFE2L2(+)","CD14+Mono(2)",0.0832828393708737
"757","NFE2L3(+)","CD14+Mono(2)",1.17605983342333
"758","NFIC(+)","CD14+Mono(2)",0.858643408089884
"759","NFIL3(+)","CD14+Mono(2)",0.437024305825318
"760","NFKB1(+)","CD14+Mono(2)",0.80784030631156
"761","NFKB2(+)","CD14+Mono(2)",0.101004385133191
"763","NFYB(+)","CD14+Mono(2)",0.499544675768568
"764","NR1D1(+)","CD14+Mono(2)",0.644993289002897
"765","NR1D2(+)","CD14+Mono(2)",0.69458004761046
"767","NR2C1(+)","CD14+Mono(2)",0.201877805677284
"768","NR2C2(+)","CD14+Mono(2)",0.545088118071088
"769","NR2F6(+)","CD14+Mono(2)",0.365130612298406
"770","NR3C1(+)","CD14+Mono(2)",1.45057523352478
"771","NR4A2(+)","CD14+Mono(2)",0.6235194304215
"772","NR6A1(+)","CD14+Mono(2)",0.834953012027044
"773","NRF1(+)","CD14+Mono(2)",0.924762768526941
"775","PBX3(+)","CD14+Mono(2)",0.784924728185871
"777","PHF8(+)","CD14+Mono(2)",0.45970349236367
"778","PML(+)","CD14+Mono(2)",0.0713456806583407
"779","POLE3(+)","CD14+Mono(2)",0.778283766818222
"780","POLE4(+)","CD14+Mono(2)",1.02578640657649
"781","POLR2A(+)","CD14+Mono(2)",0.483848204490104
"782","POLR3A(+)","CD14+Mono(2)",0.804819281389196
"783","POU2F1(+)","CD14+Mono(2)",0.309459642518222
"784","PPARA(+)","CD14+Mono(2)",1.12761083909394
"785","PRDM1(+)","CD14+Mono(2)",0.73757489014179
"786","PRKAA1(+)","CD14+Mono(2)",0.310622685698537
"787","RAD21(+)","CD14+Mono(2)",0.601371869652021
"789","RARG(+)","CD14+Mono(2)",1.37372007707415
"790","RB1(+)","CD14+Mono(2)",0.518129218485352
"791","RBBP5(+)","CD14+Mono(2)",0.746729097052364
"792","RCOR1(+)","CD14+Mono(2)",0.714216742207815
"793","REL(+)","CD14+Mono(2)",0.0262322385454862
"794","RELA(+)","CD14+Mono(2)",0.168214104495445
"795","RELB(+)","CD14+Mono(2)",0.494159399285708
"796","REST(+)","CD14+Mono(2)",0.707075935267171
"797","RFX2(+)","CD14+Mono(2)",0.338295059607765
"798","RFX5(+)","CD14+Mono(2)",0.614273695694708
"799","RFXANK(+)","CD14+Mono(2)",0.488387087039705
"800","RFXAP(+)","CD14+Mono(2)",0.574791034519133
"803","SAP30(+)","CD14+Mono(2)",1.2748971125961
"804","SETDB1(+)","CD14+Mono(2)",1.00189525043618
"805","SIN3A(+)","CD14+Mono(2)",1.13998253271323
"806","SMARCA4(+)","CD14+Mono(2)",0.0382260667958987
"807","SMARCC1(+)","CD14+Mono(2)",0.188549764498329
"808","SMARCC2(+)","CD14+Mono(2)",0.925105431021636
"809","SMC3(+)","CD14+Mono(2)",0.0427262905712187
"811","SOX4(+)","CD14+Mono(2)",1.16197264269802
"812","SP1(+)","CD14+Mono(2)",0.920729757846705
"813","SP2(+)","CD14+Mono(2)",0.939699932634994
"814","SP3(+)","CD14+Mono(2)",1.9439459245241
"816","SPI1(+)","CD14+Mono(2)",0.4703512539589
"817","SPIB(+)","CD14+Mono(2)",0.311824394722549
"818","SREBF1(+)","CD14+Mono(2)",1.1934119182163
"819","SREBF2(+)","CD14+Mono(2)",0.452403757397345
"820","SRF(+)","CD14+Mono(2)",0.826299994196724
"821","STAT1(+)","CD14+Mono(2)",0.534789012357267
"822","STAT2(+)","CD14+Mono(2)",0.655678681763846
"823","STAT3(+)","CD14+Mono(2)",0.351280428314516
"825","STAT5A(+)","CD14+Mono(2)",0.653338321486518
"827","SUPT20H(+)","CD14+Mono(2)",0.682338941001204
"828","SUZ12(+)","CD14+Mono(2)",0.265634064232414
"829","TAF1(+)","CD14+Mono(2)",0.783027825350799
"830","TAF7(+)","CD14+Mono(2)",0.683854658933878
"832","TBL1XR1(+)","CD14+Mono(2)",0.656106068271265
"833","TBP(+)","CD14+Mono(2)",0.732035113088448
"834","TBX19(+)","CD14+Mono(2)",0.119022968594087
"836","TBX6(+)","CD14+Mono(2)",1.13173266943744
"837","TCF12(+)","CD14+Mono(2)",0.538043520502162
"838","TCF3(+)","CD14+Mono(2)",0.737421938535794
"839","TCF4(+)","CD14+Mono(2)",0.776300246921583
"842","TCFL5(+)","CD14+Mono(2)",0.668484050319544
"845","TFEB(+)","CD14+Mono(2)",0.331962159171885
"846","TFEC(+)","CD14+Mono(2)",0.852181109385172
"847","THAP1(+)","CD14+Mono(2)",1.17974080395062
"849","TRIM28(+)","CD14+Mono(2)",0.604554584492706
"850","TRPS1(+)","CD14+Mono(2)",1.36554058321108
"851","UBTF(+)","CD14+Mono(2)",1.0278204607806
"852","USF1(+)","CD14+Mono(2)",0.590437940468548
"853","USF2(+)","CD14+Mono(2)",0.236257255401084
"855","WRNIP1(+)","CD14+Mono(2)",1.28460972412021
"856","XBP1(+)","CD14+Mono(2)",1.12207833342691
"857","XRCC4(+)","CD14+Mono(2)",0.626225004240904
"858","YY1(+)","CD14+Mono(2)",1.32014160531243
"860","ZBTB14(+)","CD14+Mono(2)",0.956732470470702
"861","ZBTB16(+)","CD14+Mono(2)",1.63514323303913
"862","ZBTB17(+)","CD14+Mono(2)",0.251963665982948
"863","ZBTB33(+)","CD14+Mono(2)",1.59695371289786
"865","ZBTB7B(+)","CD14+Mono(2)",1.59439242627746
"867","ZFP1(+)","CD14+Mono(2)",1.36673555130104
"868","ZFX(+)","CD14+Mono(2)",1.3603753188614
"869","ZFY(+)","CD14+Mono(2)",0.961450369182282
"870","ZHX1(+)","CD14+Mono(2)",1.00050785189362
"871","ZMIZ1(+)","CD14+Mono(2)",1.3148284475769
"872","ZNF121(+)","CD14+Mono(2)",1.40984852140042
"873","ZNF143(+)","CD14+Mono(2)",0.757278226560458
"875","ZNF236(+)","CD14+Mono(2)",0.791115695641765
"876","ZNF254(+)","CD14+Mono(2)",0.626479601981219
"877","ZNF274(+)","CD14+Mono(2)",1.1680548733403
"878","ZNF319(+)","CD14+Mono(2)",0.107785078606093
"879","ZNF350(+)","CD14+Mono(2)",1.14204634942305
"880","ZNF358(+)","CD14+Mono(2)",0.431924009917716
"881","ZNF362(+)","CD14+Mono(2)",0.696847145614239
"882","ZNF384(+)","CD14+Mono(2)",0.502912314086833
"883","ZNF43(+)","CD14+Mono(2)",0.847418695292465
"884","ZNF444(+)","CD14+Mono(2)",0.312538334358631
"886","ZNF493(+)","CD14+Mono(2)",0.0958620279001675
"887","ZNF570(+)","CD14+Mono(2)",1.56073810631563
"889","ZNF597(+)","CD14+Mono(2)",0.375369512964178
"890","ZNF669(+)","CD14+Mono(2)",0.474130652236434
"892","ZNF84(+)","CD14+Mono(2)",0.72244343443151
"893","ZNF844(+)","CD14+Mono(2)",1.27835285983143
"895","AHCTF1(+)","CD14+Mono(1)",0.288814540995015
"896","ARID3A(+)","CD14+Mono(1)",0.850732059657589
"897","ARID5A(+)","CD14+Mono(1)",0.650483157489791
"898","ARNT(+)","CD14+Mono(1)",1.60092176764516
"899","ARNTL(+)","CD14+Mono(1)",0.991237468297565
"900","ARNTL2(+)","CD14+Mono(1)",1.53821844236794
"901","ASCL2(+)","CD14+Mono(1)",0.812001251538245
"902","ATF1(+)","CD14+Mono(1)",1.24050082812422
"903","ATF2(+)","CD14+Mono(1)",0.900655101566846
"904","ATF3(+)","CD14+Mono(1)",1.12981354334042
"905","ATF4(+)","CD14+Mono(1)",1.30291758730486
"906","ATF5(+)","CD14+Mono(1)",1.07966451535136
"908","ATF7(+)","CD14+Mono(1)",0.665287295915729
"909","BACH1(+)","CD14+Mono(1)",1.15257441462869
"911","BATF3(+)","CD14+Mono(1)",0.0268625049578499
"912","BCL11A(+)","CD14+Mono(1)",1.05846439766535
"913","BCL3(+)","CD14+Mono(1)",0.981510920620112
"914","BCL6(+)","CD14+Mono(1)",0.191594816373422
